id	filename	md5	size	state
f3d96a36-842e-4573-870a-66d05dc5bf0a	86054d1c-d159-4b8e-a4bc-db3aa4ddf923.FPKM.txt.gz	4680922aadfe718c960a19cae2a8fde5	527926	released
06d553c9-2916-4e01-95ac-91dbff1a76c1	cf603881-4938-4181-a913-92325598aa1f.FPKM.txt.gz	6065db47351733be678ea32459936385	516515	released
c5c9200c-f45f-4833-9e35-f11fcc8cdef2	21cc66a1-01bd-4f7c-b36c-9ecd60cb19dd.FPKM.txt.gz	7b4da512d1dd7e0a4095b20e8a69d585	516675	released
a7728f5f-7124-4ecc-ba4f-4141c6780626	9e43a304-af34-4656-94be-fb9dcfdd5680.FPKM.txt.gz	113d24508987c2e0cb26abbedb4029bf	520299	released
862c5222-b6bc-4843-8468-d77029d56463	3472dc3a-cd09-4d60-b5b3-6f4537e868ee.FPKM.txt.gz	f0dedf62cea11d7e23416e46018172d3	490879	released
4f7e55b3-a633-44e6-9095-1852ab94029b	8cb43c50-4ce9-4707-9dfa-cc5ed66a6b61.FPKM.txt.gz	9ed4470e6e4d0cc2ab5781ac3b6ec47f	524731	released
c6f0392a-4679-465d-b7c1-ba3214fb67a0	2147de22-3a52-490d-a4f6-32f6637ca24f.FPKM.txt.gz	3b6fa57c4b017a94367524e49d27eed2	521267	released
797664c0-9b06-4dfa-940f-5f5fe0c72697	679e7bab-b24d-415e-a341-da3955e8d47a.FPKM.txt.gz	0cd535fc49b3523c9b565d03fa1a21d1	528299	released
40b3172c-3a7b-44d5-a312-b925773064f7	fe3596cb-7fed-41b9-ae30-caebcf717e6e.FPKM.txt.gz	49e3f594dc8544c38245db4f7b67ca96	530128	released
03681aee-cdf6-4534-b61d-f8780603d040	e7f07f98-8dbf-4884-8d45-318671c15c98.FPKM.txt.gz	c03695a199fb6aadf56785b2289694bb	533726	released
b6c8bc92-8b8e-454d-b7bf-26c40ef4466c	29bbf0cf-d187-4fa6-ab97-68b8f71cd478.FPKM.txt.gz	fa923b5cb5953da948f933b5e08c7b03	534585	released
80af6805-f83b-4d9a-bff3-0e7fa308a6e4	fd41f518-30f1-48fa-98c6-50562381e662.FPKM.txt.gz	de17d911c3f965e6cd4f999cac612afa	518785	released
caf654df-ac4f-4314-9b68-80214d4b6d2c	a40f508e-edf6-45a3-8fcb-26d596f05710.FPKM.txt.gz	5840f4e0466647c8ba6b23c0ac0b7f5a	509458	released
55a526b4-79bd-4b05-8644-352de0364301	f1228d7b-6703-45b5-8675-93601a3e17c0.FPKM.txt.gz	f0e43f0f01794a2b47a8429f5e72374d	507730	released
a5e5f0a9-9974-4903-9eff-376a21630390	14dcd46a-2608-4843-8c78-d9bf58e24bf7.FPKM.txt.gz	4819b4c62c6109bd630ac1cad21f0644	525367	released
5790af37-f2b7-42fa-b634-42d93b1792a6	37d661b5-6aa2-4a45-bd09-3dd08b296b43.FPKM.txt.gz	561f076342fdfee26780d40b88ed4ca6	504701	released
b073c077-f9dc-4392-b302-29b072cee537	24eae743-7c15-40f5-82ef-8284c704a6f3.FPKM.txt.gz	d62b07e212f7198c3887e707faf2ff10	541448	released
fa828746-7dc8-419b-9bf6-f22b71ee6ba2	ef700f61-d8b0-43d0-92d1-feec949adc72.FPKM.txt.gz	d6ebcc327a3d15ca272c2f72355a2abc	530170	released
283384b4-b0a3-4ac4-aaeb-e9b4b65d262b	5a32f784-3eb3-4b15-9ce6-1cba8164e812.FPKM.txt.gz	e16c9d4f6805041b47d791123923a321	533337	released
ab40204f-0b8c-4347-8065-0ab5131e0ea9	3f525b6f-e66f-455f-90ad-8adc27da7045.FPKM.txt.gz	7b213478ad46656abec586fc7a0e6f9c	495968	released
dda5cb65-ad64-40dc-84ba-417458fc511f	d3823e63-64df-4a9a-920b-3323d3119db0.FPKM.txt.gz	154616d694fa989f61ae4f6643d34ecf	513572	released
53e80614-1973-40c0-a7e9-3cbf0ceffd91	ac46a133-5c10-43e4-84b9-0cdcdaf5526e.FPKM.txt.gz	106889f63961e8159d1910a8d6bc77bd	510596	released
25fdea26-277d-4611-93b2-ea680b102563	6d389b94-8087-4a73-a91d-34b042933ff9.FPKM.txt.gz	ac1e4f2a928b5144a222ec156092b157	528279	released
ace4e1a7-6782-4ef6-af01-0205446a7289	7836a97d-960a-40ea-a755-621cde382876.FPKM.txt.gz	8124060c9c7668444fc24abc7ef57c02	548832	released
5a76ea88-544d-4e64-ade3-5bbe7f05c6db	11026b22-3c57-4fe8-864f-ca744c9d9857.FPKM.txt.gz	d149407689b0fbc0829387f099301474	488926	released
a1a8aa92-af95-428e-aef6-8ed8f17c024d	7d16d993-67f3-4f3a-af09-af0e4fd4c072.FPKM.txt.gz	e869469cb44b9153cf2a67dced1cf20e	522756	released
